x,y
610126.607,9634609.368
610128.839,9634605.59
610129.629,9634598.96
610120.419,9634578.26
610104.319,9634569.05
610072.119,9634562.15
610023.8,9634559.851
609986.34,9634547.711
609966.28,9634536.841
609947.34,9634517.841
609942.43,9634516.521
609960.06,9634490.431
609967.76,9634500.891
609978.04,9634513.691
609987.17,9634522.821
610001.93,9634528.241
610006.144,9634528.892
610056.499,9634536.671
610093.749,9634542.871
610109.277,9634546.095
610133.92,9634551.211
610138.589,9634552.181
610172.758,9634576.11
610178.808,9634579.2
610188.988,9634581.98
610200.088,9634582.95
610261.588,9634565.85
610329.927,9634521.401
610388.006,9634483.791
610476.635,9634445.661
610524.675,9634425.661
610586.174,9634422.241
610647.674,9634449.601
610671.594,9634480.371
610702.343,9634517.98
610729.683,9634559.01
610753.593,9634596.629
610777.513,9634641.079
610783.003,9634643.489
610790.343,9634644.059
610795.993,9634643.209
610801.053,9634637.689
610806.553,9634604.287
610809.192,9634588.259
610808.072,9634571.41
610790.102,9634475.911
610775.493,9634389.411
610773.242,9634326.502
610781.112,9634287.182
610791.447,9634272.512
610806.112,9634251.693
610823.082,9634231.323
610852.092,9634215.193
610911.011,9634228.293
610948.881,9634255.382
610987.98,9634286.282
611023.27,9634315.882
611103.699,9634406.951
611163.879,9634487.64
611196.409,9634589.329
611186.788,9634584.39
611139.779,9634560.259
611107.19,9634536.76
611049.87,9634478.48
611028.523,9634444.7
611014.12,9634421.911
610971.892,9634372.799
610961.921,9634361.201
610899.405,9634332.784
610888.861,9634327.992
610883.932,9634385.001
610905.801,9634500.94
610932.611,9634559.86
610937.721,9634623.419
610930.026,9634672.603
610929.011,9634679.089
610908.832,9634725.148
610852.772,9634727.268
610833.262,9634730.498
610778.973,9634730.498
610728.073,9634710.128
610687.154,9634688.089
610668.934,9634668.649
610654.364,9634641.929
610633.714,9634613.999
610620.354,9634592.14
610605.784,9634565.41
610593.634,9634543.55
610577.845,9634521.69
610557.195,9634503.471
610529.265,9634499.831
610504.975,9634504.691
610483.115,9634521.69
610453.966,9634542.34
610430.256,9634562.65
610402.946,9634589.71
610371.347,9634613.26
610353.917,9634620.73
610337.367,9634624.93
610305.787,9634641.929
610274.208,9634656.509
610242.628,9634673.509
610215.908,9634688.089
610200.118,9634694.159
610153.888,9634711.779
610148.169,9634713.959
610080.899,9634757.009
610057.894,9634775.172
610035.835,9634792.588
610029.78,9634797.368
610005.57,9634818.888
609973.281,9634848.488
609962.521,9634880.768
609954.441,9634910.367
609955.091,9634935.287
609967.901,9634964.177
609966.751,9634979.397
609959.831,9634999.156
609938.301,9635050.276
609900.631,9635125.605
609862.972,9635222.464
609836.062,9635292.414
609809.153,9635362.373
609785.433,9635402.523
609749.963,9635478.062
609733.823,9635510.352
609680.994,9635566.201
609671.054,9635586.061
609667.084,9635603.941
609663.814,9635617.971
609663.834,9635628.051
609665.094,9635633.741
609672.794,9635651.061
609673.044,9635659.561
609671.324,9635665.94
609665.094,9635671.48
609639.275,9635693.33
609611.465,9635725.11
609599.545,9635737.03
609577.695,9635762.85
609563.795,9635780.729
609559.785,9635787.059
609558.565,9635795.299
609559.815,9635802.579
609565.775,9635824.429
609570.135,9635838.619
609572.305,9635863.399
609575.365,9635872.259
609578.765,9635878.889
609594.585,9635893.268
609601.925,9635905.538
609607.525,9635920.588
609624.785,9635959.418
609654.975,9636011.187
609685.174,9636065.827
609719.694,9636142.046
609749.894,9636183.746
609765.704,9636203.875
609784.404,9636234.075
609823.233,9636270.025
609849.113,9636297.354
609865.703,9636307.234
609939.662,9636353.804
609972.542,9636372.974
610005.912,9636378.109
610008.152,9636378.453
610030.072,9636351.064
610035.551,9636304.494
610038.291,9636266.144
610027.331,9636227.785
610041.031,9636194.915
610073.901,9636167.525
610098.561,9636151.085
610194.44,9636151.085
610254.709,9636134.645
610299.199,9636123.306
610345.398,9636114.386
610381.868,9636111.146
610399.198,9636105.376
610404.078,9636110.416
610410.688,9636113.036
610428.368,9636107.136
610449.007,9636095.346
610470.217,9636087.646
610475.237,9636087.156
610477.007,9636090.926
610471.027,9636098.176
610451.957,9636113.035
610423.948,9636124.825
610403.548,9636134.235
610353.328,9636134.645
610295.799,9636151.085
610232.789,9636167.525
610191.7,9636178.475
610131.43,9636183.955
610098.561,9636186.695
610071.161,9636230.525
610065.681,9636268.884
610065.681,9636348.324
610062.941,9636408.583
610046.501,9636471.592
610038.292,9636509.942
610054.722,9636597.611
610060.202,9636641.441
610069.317,9636660.806
610082.121,9636688.01
610137.591,9636742.8
610160.361,9636756.63
610184.16,9636759.24
610212.93,9636763.35
610248.54,9636764.72
610317.029,9636774.309
610367.709,9636778.419
610437.568,9636792.109
610530.707,9636797.589
610604.677,9636804.439
610658.096,9636812.659
610706.876,9636820.559
610739.665,9636820.029
610766.055,9636834.638
610796.435,9636849.638
610823.675,9636865.868
610854.734,9636877.868
610892.164,9636895.368
610928.474,9636921.437
610991.143,9636981.807
611016.483,9637068.296
611037.633,9637159.815
611077.153,9637263.524
611099.892,9637304.904
611102.312,9637309.304
611140.092,9637343.993
611197.572,9637368.933
611237.691,9637373.113
611294.181,9637356.933
611336.75,9637337.333
611401.95,9637299.613
611435.089,9637278.063
611467.689,9637253.814
611512.568,9637212.574
611560.378,9637148.935
611565.842,9637140.921
611600.988,9637089.375
611630.857,9637037.486
611645.657,9637005.576
611659.177,9636972.416
611734.026,9636820.667
611780.835,9636736.478
611794.77,9636716.478
611818.945,9636681.779
611837.445,9636619.719
611836.524,9636612.025
611833.735,9636588.73
611831.055,9636521.5
611818.955,9636480.161
611815.085,9636424.221
611820.065,9636378.712
611820.329,9636377.192
611839.154,9636269.053
611850.094,9636225.953
611862.195,9636168.234
611867.164,9636144.534
611884.744,9636080.764
611889.704,9636052.065
611884.184,9636033.365
611870.754,9636025.795
611863.714,9636025.215
611853.484,9636038.595
611834.934,9636086.284
611823.894,9636095.874
611797.695,9636098.684
611726.465,9636077.215
611709.145,9636077.915
611662.046,9636088.874
611641.046,9636088.404
611621.426,9636082.115
611597.957,9636072.315
611582.567,9636062.065
611563.107,9636042.625
611556.747,9636029.135
611554.827,9636013.725
611568.967,9636015.945
611587.967,9636016.525
611629.006,9636033.695
611661.286,9636039.205
611690.336,9636027.165
611710.845,9636024.055
611727.075,9636022.895
611739.035,9636023.665
611750.995,9636027.555
611797.695,9636037.025
611803.545,9636033.765
611814.644,9636018.235
611827.734,9635986.505
611880.764,9635972.255
611925.241,9635983.883
611930.413,9635985.235
612008.003,9635951.705
612030.612,9635953.375
612051.032,9635964.625
612105.192,9636007.935
612165.501,9636040.764
612204.301,9636051.584
612301.883,9636054.596
612307.658,9636054.775
612321.9,9636055.214
612360.419,9636060.554
612399.599,9636072.424
612447.919,9636100.924
612485.788,9636140.693
612537.368,9636185.213
612599.397,9636210.732
612652.947,9636222.602
612701.916,9636219.042
612741.956,9636203.012
612773.856,9636193.172
612812.165,9636178.292
612847.995,9636157.023
612886.415,9636130.703
612917.924,9636115.783
612931.144,9636109.523
612976.964,9636107.433
612981.234,9636108.607
613020.103,9636119.293
613026.225,9636124.757
613050.363,9636146.303
613074.029,9636177.675
613075.483,9636179.602
613089.053,9636222.972
613102.173,9636312.111
613126.863,9636389.02
613136.932,9636400.19
613151.562,9636396.44
613176.632,9636372.61
613184.202,9636361.149
613199.971,9636337.275
613230.871,9636290.491
613245.423,9636276.133
613246.661,9636274.911
613251.335,9636272.71
613264.181,9636266.661
613287.831,9636269.791
613311.071,9636284.921
613333.591,9636323.291
613354.37,9636373.22
613369.12,9636385.92
613391.43,9636392.52
613406.07,9636385.28
613418.39,9636375.36
613426.08,9636361.07
613441.461,9636316.435
613443.109,9636311.651
613458.849,9636280.351
613467.689,9636269.931
613469.444,9636269.734
613477.499,9636268.831
613489.119,9636275.231
613510.709,9636293.241
613531.859,9636341.77
613558.108,9636389.08
613581.928,9636424.899
613647.288,9636505.658
613660.732,9636540.58
613662.168,9636544.308
613662.068,9636559.928
613650.808,9636579.768
613636.338,9636589.548
613589.998,9636590.928
613514.269,9636590.648
613488.589,9636599.558
613452.75,9636625.818
613382.19,9636686.157
613310.251,9636757.936
613275.692,9636779.206
613241.032,9636810.656
613270.022,9636838.916
613319.541,9636848.306
613365.181,9636864.015
613403.17,9636882.185
613433.42,9636910.465
613467.52,9636936.225
613502.81,9636969.634
613450.71,9636964.034
613408.97,9636939.465
613372.311,9636914.945
613335.601,9636896.785
613310.77,9636892.714
613286.072,9636888.665
613241.642,9636878.055
613202.552,9636843.346
613201.835,9636838.998
613194.142,9636792.396
613221.172,9636760.867
613236.982,9636749.594
613339.031,9636676.837
613353.576,9636664.414
613375.16,9636645.977
613407.28,9636614.508
613431.62,9636588.168
613449.595,9636574.526
613475.299,9636555.018
613529.799,9636551.548
613552.049,9636552.448
613600.598,9636558.588
613606.238,9636553.538
613608.076,9636549.148
613609.988,9636544.578
613612.798,9636529.858
613608.298,9636519.228
613580.608,9636495.868
613545.319,9636453.219
613521.289,9636405.65
613498.789,9636336.65
613491.749,9636327.05
613484.509,9636325.36
613450.015,9636379.776
613442.76,9636391.221
613431.82,9636408.48
613408.7,9636429.409
613388.42,9636439.989
613373.51,9636439.649
613359.34,9636429.95
613330.181,9636388.01
613305.931,9636345.78
613282.461,9636322.301
613264.431,9636331.531
613232.642,9636378.574
613227.232,9636386.58
613214.703,9636401.396
613175.022,9636448.32
613154.662,9636452.5
613133.033,9636444.62
613108.893,9636425.57
613092.473,9636401.62
613070.943,9636357.14
613055.773,9636316.471
613044.413,9636272.011
613036.853,9636228.422
613014.093,9636169.092
613006.843,9636155.582
612989.705,9636142.525
612986.184,9636139.843
612945.514,9636137.243
612906.074,9636158.773
612864.085,9636184.112
612822.105,9636205.632
612775.046,9636222.072
612722.184,9636244.259
612693.636,9636256.242
612644.047,9636266.322
612594.477,9636267.522
612548.738,9636261.102
612506.838,9636233.092
612468.769,9636202.563
612431.979,9636165.673
612405.349,9636130.073
612391.333,9636114.333
612373.639,9636094.464
612337.589,9636077.011
612336.81,9636076.634
612288.52,9636072.754
612246.56,9636079.034
612171.701,9636099.314
612157.591,9636098.674
612146.121,9636094.124
612066.152,9636039.395
612024.242,9636019.015
611998.953,9636021.755
611978.463,9636032.915
611951.713,9636065.894
611927.493,9636102.684
611918.646,9636118.974
611901.994,9636149.634
611884.104,9636204.213
611878.944,9636246.113
611873.694,9636338.812
611876.144,9636387.081
611879.422,9636399.165
611887.514,9636429.001
611896.324,9636476.001
611913.488,9636505.516
611922.934,9636521.76
611957.204,9636549.75
611990.203,9636573.93
612061.293,9636621.029
612134.932,9636666.859
612180.652,9636688.508
612234.001,9636705.108
612282.281,9636715.338
612334.38,9636723.038
612392.8,9636745.988
612438.479,9636790.497
612465.089,9636833.717
612482.819,9636871.846
612484.821,9636891.177
612487.819,9636920.116
612477.559,9636970.895
612457.149,9637012.775
612434.2,9637049.565
612406.17,9637088.894
612394.71,9637101.734
612375.6,9637123.134
612346.351,9637166.214
612344.968,9637188.352
612343.881,9637205.753
612366.521,9637225.993
612415.51,9637218.103
612426.295,9637204.368
612442.68,9637183.503
612455.65,9637138.504
612454.45,9637097.854
612463.884,9637077.516
612471.659,9637060.754
612507.539,9637042.225
612545.979,9637039.755
612642.138,9637078.904
612584.391,9637083.055
612531.669,9637086.844
612506.449,9637094.754
612502.035,9637166.483
612498.99,9637215.971
612497.179,9637245.393
612488.549,9637261.753
612464.024,9637273.992
612440.7,9637285.632
612400.76,9637319.972
612457.61,9637315.722
612516.189,9637298.082
612559.789,9637294.132
612613.548,9637298.822
612645.998,9637303.252
612667.907,9637307.727
612718.207,9637318.002
612753.097,9637326.852
612792.847,9637363.731
612803.597,9637403.551
612779.257,9637445.961
612737.067,9637470.67
612698.938,9637486.16
612662.098,9637503.45
612631.948,9637559.46
612630.587,9637588.019
612629.988,9637600.569
612634.105,9637624.377
612639.158,9637653.599
612656.858,9637712.588
612698.148,9637798.377
612713.65,9637833.884
612714.538,9637835.917
612750.118,9637900.516
612768.407,9637930.896
612779.767,9637954.976
612844.727,9638035.815
612878.777,9638067.925
612950.676,9638125.834
613008.065,9638155.644
613094.355,9638190.993
613137.544,9638199.943
613160.784,9638193.713
613168.113,9638187.186
613180.804,9638175.883
613188.014,9638156.093
613184.874,9638110.874
613177.154,9638088.254
613097.384,9637916.686
613084.744,9637876.026
613078.474,9637831.567
613079.814,9637790.927
613087.514,9637750.297
613107.924,9637710.978
613129.2,9637685.936
613134.722,9637679.436
613135.944,9637677.998
613136.473,9637677.685
613176.653,9637653.928
613218.623,9637641.288
613266.923,9637641.368
613312.652,9637655.408
613362.172,9637682.148
613396.441,9637707.597
613433.241,9637741.947
613461.141,9637778.807
613478.861,9637822.016
613495.291,9637870.296
613515.54,9637917.315
613539.61,9637963.075
613591.58,9638040.614
613614.4,9638077.484
613642.27,9638125.783
613679.079,9638156.313
613699.163,9638157.6
613740.079,9638160.223
613757.155,9638124.458
613764.318,9638109.453
613751.708,9638056.104
613739.058,9638017.984
613737.85,9638012.809
613728.969,9637974.785
613721.439,9637920.165
613741.866,9637881.784
613744.398,9637877.025
613800.448,9637805.986
613822.137,9637762.846
613850.177,9637726.007
613844.648,9637749.98
613829.667,9637814.926
613776.028,9637958.345
613776.547,9637962.856
613778.118,9637976.505
613785.688,9637997.764
613796.688,9638007.774
613811.828,9638015.904
613830.578,9638014.314
613851.717,9638010.904
613869.607,9638002.774
613918.307,9637999.204
613953.836,9638034.814
613972.806,9638083.103
613984.6,9638129.37
613985.436,9638132.653
613991.706,9638177.112
613991.626,9638224.102
613985.856,9638294.901
613946.397,9638329.801
613916.337,9638342.011
613872.178,9638328.931
613807.358,9638322.821
613739.719,9638327.181
613722.646,9638340.014
613719.989,9638342.011
613719.049,9638386.501
613755.859,9638412.03
613785.191,9638447.761
613785.748,9638448.44
613784.897,9638452.755
613775.419,9638500.78
613770.98,9638525.956
613766.959,9638548.769
613753.809,9638576.679
613707.569,9638569.099
613696.9,9638569.313
613685.74,9638569.538
613677.71,9638569.699
613639.86,9638581.839
613628.027,9638604.276
613609.6,9638639.218
613571.081,9638676.748
613561.37,9638684.947
613551.821,9638693.008
613520.871,9638713.428
613487.362,9638749.108
613480.973,9638755.251
613450.442,9638784.607
613413.552,9638801.057
613391.482,9638805.158
613372.863,9638808.617
613325.843,9638807.277
613280.094,9638800.857
613190.104,9638777.318
613142.875,9638773.978
613088.215,9638777.708
613034.836,9638773.818
612987.786,9638788.988
612967.367,9638837.217
612943.137,9638877.817
612881.887,9638938.836
612893.567,9638877.747
612924.147,9638839.687
612945.817,9638800.358
612963.687,9638761.008
612977.056,9638745.488
612994.236,9638734.388
613099.715,9638743.438
613144.195,9638744.778
613230.584,9638767.768
613272.514,9638777.987
613310.093,9638785.587
613350.643,9638792.117
613380.213,9638787.887
613420.352,9638770.447
613487.032,9638703.578
613500.03,9638689.269
613513.321,9638674.638
613537.861,9638639.829
613540.433,9638628.662
613545.051,9638608.615
613548.651,9638592.989
613551.271,9638549.819
613576.761,9638511.76
613620.04,9638476.26
613656.96,9638439.49
613683.719,9638400.161
613700.329,9638353.191
613706.759,9638312.561
613699.201,9638291.533
613690.319,9638266.822
613652.24,9638236.282
613576.08,9638182.833
613541.82,9638147.223
613510.121,9638107.804
613486.051,9638064.584
613470.871,9638020.114
613458.251,9637974.375
613446.891,9637927.375
613430.451,9637880.356
613396.291,9637796.486
613362.052,9637750.717
613313.812,9637718.907
613266.803,9637706.138
613223.603,9637700.988
613186.703,9637725.057
613166.274,9637775.817
613172.554,9637819.007
613183.904,9637864.746
613196.543,9637907.946
613206.633,9637947.325
613207.747,9637950.783
613220.543,9637990.525
613236.983,9638032.465
613258.503,9638082.024
613260.963,9638127.744
613230.303,9638214.053
613196.5,9638241.408
613189.574,9638247.013
613136.184,9638252.013
613086.625,9638246.863
613033.255,9638239.163
612983.716,9638225.113
612930.366,9638205.983
612879.567,9638184.313
612840.197,9638163.934
612798.297,9638137.204
612766.578,9638107.944
612733.598,9638071.065
612705.698,9638036.735
612677.808,9637994.785
612622.089,9637882.947
612603.109,9637834.657
612542.399,9637665.669
612524.689,9637622.459
612517.139,9637580.54
612521.019,9637538.64
612536.369,9637489.13
612541.79,9637479.241
612559.319,9637447.261
612591.169,9637405.401
612607.768,9637363.511
612574.769,9637335.522
612571.193,9637337.092
612531.519,9637354.512
612489.54,9637377.301
612438.68,9637387.391
612392.93,9637384.782
612353.541,9637374.562
612312.911,9637352.912
612276.111,9637321.102
612250.752,9637285.503
612243.252,9637216.913
612253.492,9637175.024
612257.751,9637165.188
612293.061,9637083.644
612319.181,9637042.645
612346.35,9636993.225
612369.93,9636941.326
612377.346,9636911.687
612381.75,9636894.086
612381.77,9636869.606
612377.42,9636850.007
612365.61,9636831.297
612318.721,9636813.037
612164.992,9636792.447
612120.602,9636779.297
612073.793,9636752.138
612037.173,9636725.068
611968.444,9636694.208
611944.584,9636696.188
611932.837,9636735.33
611930.124,9636744.368
611928.582,9636754.172
611923.334,9636787.538
611910.144,9636835.727
611891.865,9636883.867
611865.945,9636931.926
611814.335,9637006.446
611764.066,9637073.345
611703.567,9637145.234
611672.647,9637185.614
611641.767,9637220.924
611574.918,9637291.473
611542.828,9637321.673
611467.139,9637385.782
611421.06,9637414.572
611376.33,9637435.752
611335.47,9637450.612
611285.741,9637462.832
611241.181,9637466.212
611200.492,9637464.542
611145.862,9637457.642
611104.023,9637443.252
611100.033,9637441.412
611067.293,9637426.352
611029.453,9637392.923
611005.613,9637359.623
610966.914,9637284.224
610930.924,9637192.315
610909.174,9637097.606
610883.074,9637065.486
610855.014,9637037.456
610830.875,9637002.807
610811.665,9636976.377
610792.465,9636959.557
610768.805,9636943.787
610758.855,9636940.337
610739.645,9636933.137
610731.316,9636932.167
610724.796,9636932.167
610720.446,9636933.137
610701.886,9636937.637
610699.146,9636940.597
610667.006,9636925.238
610649.976,9636919.558
610640.026,9636916.948
610595.227,9636913.958
610508.598,9636899.028
610415.988,9636902.008
610317.409,9636904.998
610230.78,9636899.028
610148.251,9636899.958
610129.071,9636900.968
610110.901,9636907.018
610079.612,9636918.128
610057.402,9636936.298
610048.562,9636949.808
610043.983,9636975.679
610043.272,9636979.698
610046.302,9637007.957
610060.512,9637060.327
610102.332,9637096.177
610147.141,9637143.976
610180.001,9637194.756
610215.851,9637242.555
610242.73,9637284.375
610284.55,9637350.094
610311.44,9637397.884
610329.36,9637463.603
610339.07,9637507.082
610355.37,9637540.172
610362.22,9637547.242
610382.579,9637563.382
610393.119,9637571.742
610410.229,9637603.131
610413.629,9637623.571
610415.989,9637642.831
610412.999,9637684.641
610410.019,9637723.48
610412.299,9637735.77
610422.519,9637754.26
610433.919,9637768.29
610463.789,9637804.13
610490.669,9637839.979
610513.597,9637874.371
610514.569,9637875.829
610514.648,9637876.855
610517.559,9637914.658
610535.478,9637953.488
610565.298,9637999.218
610594.968,9638030.037
610634.058,9638058.047
610657.622,9638074.798
610710.247,9638112.206
610770.736,9638135.036
610813.286,9638153.636
610855.066,9638165.576
610855.066,9638165.526
610912.815,9638147.526
610964.055,9638128.696
611006.984,9638120.006
611059.074,9638130.246
611099.703,9638151.896
611132.703,9638178.615
611164.423,9638209.145
611230.382,9638282.904
611271.012,9638305.824
611310.402,9638316.044
611349.811,9638308.484
611386.711,9638285.674
611468.18,9638218.495
611519.049,9638204.595
611559.699,9638216.095
611643.498,9638265.744
611687.928,9638296.294
611733.618,9638330.653
611758.967,9638371.333
611777.947,9638418.342
611785.497,9638460.262
611795.487,9638559.341
611795.397,9638612.681
611792.657,9638718.08
611800.207,9638762.539
611817.907,9638813.369
611843.247,9638861.668
611874.937,9638908.697
611902.817,9638954.467
611907.817,9639002.727
611902.657,9639044.626
611885.967,9639134.766
611893.527,9639174.145
611915.057,9639213.545
611951.876,9639236.465
612001.426,9639250.504
612040.806,9639260.724
612080.185,9639272.214
612119.575,9639282.434
612158.925,9639306.624
612197.014,9639332.083
612230.004,9639362.613
612252.844,9639388.623
612257.914,9639394.403
612312.423,9639470.682
612345.413,9639505.022
612389.853,9639531.761
612427.942,9639552.131
612477.472,9639576.341
612526.451,9639606.73
612573.991,9639614.58
612615.551,9639610.03
612636.25,9639629.92
612671.77,9639669.34
612704.75,9639701.139
612741.56,9639732.949
612782.229,9639734.279
612819.549,9639719.579
612858.548,9639700.099
612897.988,9639678.569
612947.578,9639669.759
612986.947,9639686.329
613039.047,9639688.949
613091.196,9639671.249
613094.576,9639624.1
613062.116,9639584.84
613031.667,9639551.78
613034.847,9639505.341
613066.126,9639474.361
613108.096,9639461.721
613158.135,9639462.361
613209.175,9639491.601
613158.455,9639492.271
613112.146,9639489.941
613074.766,9639502.721
613064.866,9639517.531
613060.716,9639548.6
613122.666,9639620.44
613129.176,9639677.209
613110.916,9639705.929
613070.746,9639725.469
613021.137,9639726.249
612969.057,9639718.109
612916.928,9639715.059
612873.468,9639736.249
612792.859,9639783.779
612750.78,9639793.528
612698.74,9639781.579
612663.34,9639759.609
612629.241,9639733.849
612577.341,9639722.899
612548.641,9639745.089
612501.672,9639801.219
612484.712,9639809.049
612458.622,9639805.129
612409.943,9639783.829
612326.503,9639730.87
612273.364,9639702.02
612250.644,9639683.07
612248.534,9639638.55
612248.764,9639615.66
612252.994,9639573.741
612253.424,9639529.241
612247.544,9639480.862
612222.464,9639443.742
612190.964,9639412.913
612153.025,9639389.653
612111.255,9639367.623
612069.455,9639349.413
612022.516,9639336.234
611980.676,9639321.834
611936.267,9639309.954
611894.387,9639300.644
611847.457,9639286.194
611813.448,9639251.525
611788.328,9639218.215
611777.298,9639176.145
611784.168,9639124.076
611793.478,9639082.206
611807.908,9639037.857
611805.818,9638992.057
611788.428,9638948.647
611742.028,9638880.798
611720.798,9638839.899
611712.308,9638797.859
611714.058,9638749.549
611714.498,9638703.78
611712.418,9638656.71
611715.808,9638570.271
611713.748,9638520.662
611706.578,9638473.542
611693.048,9638426.362
611668.058,9638380.343
611640.438,9638343.193
611610.209,9638312.374
611565.889,9638291.594
611521.399,9638287.344
611480.61,9638295.844
611443.35,9638333.623
611416.251,9638372.783
611385.371,9638408.083
611347.081,9638421.693
611301.222,9638427.603
611250.472,9638414.383
611207.503,9638384.713
611183.723,9638345.064
611162.473,9638306.704
611132.243,9638275.894
611096.893,9638248.835
611051.274,9638230.585
611006.904,9638214.895
610984.284,9638212.935
610957.335,9638210.595
610906.895,9638213.405
610853.956,9638231.915
611002.385,9638785.51
611002.385,9639179.606
611007.816,9639510.243
610998.296,9639615.002
610998.296,9639662.612
611074.485,9639729.281
611141.145,9639767.38
611151.92,9639786.774
611188.764,9639853.09
611217.334,9639957.849
611215.404,9639992.604
611212.574,9640043.558
611206.835,9640089.472
611198.961,9640152.46
611188.765,9640234.026
611182.752,9640273.109
611160.195,9640419.744
611153.92,9640449.727
611120.106,9640611.304
611117.346,9640624.492
611065.834,9640826.853
611050.677,9640886.4
610950.678,9641195.907
610950.678,9641448.285
610950.678,9641511.592
610950.678,9641586.373
611060.197,9641738.752
611150.087,9642025.479
611186.576,9642017.469
611196.766,9642019.539
611200.352,9642022.926
611203.236,9642025.649
611217.706,9642039.319
611244.716,9642056.899
611268.456,9642058.359
611301.985,9642054.959
611344.185,9642035.079
611367.505,9641997.199
611379.445,9641952.85
611385.004,9641909.7
611389.454,9641852.561
611406.594,9641798.101
611462.764,9641780.901
611521.093,9641798.041
611580.603,9641824.081
611637.442,9641861.52
611663.502,9641859.64
611675.762,9641847.95
611664.912,9641793.191
611642.432,9641754.831
611619.912,9641720.292
611607.622,9641680.772
611600.662,9641619.703
611614.232,9641607.163
611645.112,9641570.583
611678.431,9641545.443
611726.881,9641535.713
611752.141,9641538.603
611775.14,9641545.043
611811.8,9641569.533
611835.64,9641604.082
611849.2,9641649.982
611848.73,9641698.302
611849.46,9641751.321
611858.09,9641783.591
611873.66,9641801.021
611887.67,9641809.94
611936.679,9641813.54
611983.779,9641811.42
612024.448,9641816.87
612063.808,9641824.86
612108.218,9641837.98
612149.967,9641862.51
612189.157,9641889.569
612224.487,9641920.409
612263.636,9641950.009
612309.366,9641958.049
612351.375,9641955.889
612422.295,9641942.789
612454.985,9641944.359
612503.194,9641951.708
612535.534,9641959.768
612579.543,9641963.228
612619.223,9641956.788
612664.563,9641942.618
612709.892,9641924.179
612754.752,9641908.569
612795.941,9641885.259
612823.301,9641854.039
612834.381,9641809.759
612834.201,9641756.36
612812.241,9641710.13
612782.411,9641675.191
612765.921,9641653.091
612760.901,9641596.872
612795.871,9641572.222
612799.351,9641530.592
612778.421,9641495.832
612748.491,9641465.973
612735.381,9641422.473
612767.911,9641449.843
612797.871,9641478.433
612847.11,9641497.252
612872.01,9641471.653
612904.58,9641434.993
612930.41,9641391.653
612926.22,9641364.234
612927.899,9641326.924
612939.029,9641233.515
612957.139,9641192.695
612984.959,9641164.415
613019.998,9641130.806
613033.678,9641084.036
613054.908,9641041.246
613072.318,9640998.377
613058.618,9640971.907
613015.338,9640934.038
612976.089,9640912.478
612937.039,9640892.598
612902.099,9640858.818
612888.989,9640815.319
612898.769,9640772.289
612933.869,9640736.139
612980.018,9640719.29
613026.048,9640708.79
613067.138,9640690.57
613110.877,9640667.31
613150.487,9640659.22
613129.327,9640698.21
613081.597,9640730.279
612985.418,9640766.449
612951.889,9640788.639
612943.349,9640832.969
612972.009,9640862.798
613018.868,9640873.938
613060.868,9640873.528
613107.927,9640874.498
613069.248,9640899.138
613026.968,9640913.518
613061.988,9640943.487
613103.207,9640981.207
613099.628,9641031.996
613072.168,9641068.306
613056.128,9641106.116
613044.338,9641154.825
612996.869,9641204.075
612971.879,9641244.245
612968.109,9641301.034
612967.439,9641336.974
612969.779,9641398.503
612956.729,9641425.763
612931.25,9641462.473
612907.02,9641492.122
612875.9,9641520.732
612871.88,9641565.462
612854.99,9641604.771
612807.691,9641621.041
612826.041,9641657.021
612853.021,9641707.16
612863.561,9641751.88
612866.491,9641795.17
612856.611,9641843.279
612839.221,9641884.879
612814.271,9641922.508
612771.782,9641947.068
612682.282,9641968.108
612641.423,9641974.898
612619.633,9642016.758
612646.333,9642046.207
612725.512,9642094.877
612774.862,9642117.127
612816.361,9642132.346
612868.361,9642141.046
612909.01,9642144.426
612952.26,9642145.316
613005.73,9642143.876
613046.639,9642134.546
613086.309,9642123.926
613111.909,9642113.206
613217.508,9642066.057
613251.247,9642046.177
613285.617,9642022.887
613316.017,9641996.027
613328.416,9641982.687
613354.626,9641945.078
613365.686,9641933.198
613380.806,9641924.038
613398.496,9641915.468
613421.985,9641912.998
613446.835,9641916.458
613494.905,9641930.168
613535.774,9641943.677
613575.874,9641953.447
613613.884,9641956.767
613684.073,9641948.587
613697.033,9641945.317
613705.953,9641939.597
613717.913,9641929.607
613736.273,9641903.098
613788.332,9641830.678
613863.171,9641717.779
613894.601,9641673.94
613918.401,9641629.92
613937.04,9641589.62
613959.38,9641554.481
613986.9,9641515.631
614010.54,9641479.241
614044.859,9641433.872
614082.479,9641396.242
614109.309,9641378.282
614143.378,9641363.982
614234.727,9641337.102
614284.887,9641331.722
614385.196,9641310.213
614431.525,9641302.272
614483.715,9641295.883
614507.005,9641295.883
614537.454,9641292.293
614612.684,9641285.123
614657.103,9641285.302
614707.963,9641287.622
614739.863,9641292.292
614790.012,9641308.422
614836.592,9641333.512
614935.111,9641408.781
615012.12,9641451.791
615051.53,9641469.71
615097.169,9641483.81
615136.419,9641493.52
615180.889,9641496.98
615224.158,9641496.6
615271.848,9641491.21
615295.138,9641480.46
615356.037,9641442.83
615400.817,9641417.74
615429.476,9641405.191
615468.886,9641385.481
615519.555,9641362.811
615556.855,9641343.241
615635.434,9641296.541
615726.823,9641245.692
615773.403,9641222.392
615845.052,9641179.382
