x,y
-79.8640,-3.2064
-79.8634,-3.2063
-79.8627,-3.2062
-79.8621,-3.2061
-79.8593,-3.2057
-79.8577,-3.2057
-79.8572,-3.2058
-79.8570,-3.2059
-79.8571,-3.2061
-79.8571,-3.2061
-79.8571,-3.2062
-79.8571,-3.2065
-79.8570,-3.2069
-79.8570,-3.2069
-79.8570,-3.2070
-79.8569,-3.2073
-79.8568,-3.2075
-79.8566,-3.2077
-79.8564,-3.2081
-79.8561,-3.2084
-79.8558,-3.2088
-79.8552,-3.2096
-79.8550,-3.2101
-79.8548,-3.2105
-79.8548,-3.2108
-79.8547,-3.2110
-79.8547,-3.2114
-79.8547,-3.2118
-79.8548,-3.2122
-79.8549,-3.2126
-79.8551,-3.2135
-79.8552,-3.2140
-79.8553,-3.2145
-79.8554,-3.2149
-79.8555,-3.2160
-79.8556,-3.2163
-79.8556,-3.2168
-79.8556,-3.2182
-79.8556,-3.2185
-79.8556,-3.2185
-79.8556,-3.2185
-79.8554,-3.2185
-79.8554,-3.2185
-79.8551,-3.2185
-79.8545,-3.2185
-79.8545,-3.2185
-79.8544,-3.2185
-79.8537,-3.2186
-79.8537,-3.2186
-79.8525,-3.2186
-79.8508,-3.2185
-79.8503,-3.2185
-79.8488,-3.2184
-79.8484,-3.2182
-79.8482,-3.2180
-79.8479,-3.2174
-79.8472,-3.2165
-79.8465,-3.2151
-79.8463,-3.2145
-79.8456,-3.2127
-79.8452,-3.2117
-79.8449,-3.2106
-79.8440,-3.2076
-79.8438,-3.2069
-79.8428,-3.2043
-79.8424,-3.2030
-79.8422,-3.2022
-79.8421,-3.2021
-79.8421,-3.2021
-79.8420,-3.2016
-79.8415,-3.2000
-79.8412,-3.1993
-79.8409,-3.1975
-79.8409,-3.1973
-79.8410,-3.1972
-79.8412,-3.1967
-79.8413,-3.1963
-79.8413,-3.1959
-79.8413,-3.1955
-79.8408,-3.1941
-79.8407,-3.1941
-79.8407,-3.1941
-79.8406,-3.1940
-79.8406,-3.1940
-79.8390,-3.1934
-79.8388,-3.1933
-79.8386,-3.1932
-79.8382,-3.1930
-79.8379,-3.1926
-79.8376,-3.1917
-79.8374,-3.1913
-79.8371,-3.1910
-79.8367,-3.1908
-79.8362,-3.1907
-79.8358,-3.1908
-79.8353,-3.1909
-79.8349,-3.1912
-79.8348,-3.1913
-79.8346,-3.1913
-79.8332,-3.1898
-79.8326,-3.1893
-79.8311,-3.1877
-79.8310,-3.1876
-79.8307,-3.1873
-79.8308,-3.1871
-79.8308,-3.1868
-79.8307,-3.1867
-79.8294,-3.1857
-79.8287,-3.1851
-79.8281,-3.1845
-79.8278,-3.1843
-79.8277,-3.1841
-79.8277,-3.1838
-79.8276,-3.1836
-79.8276,-3.1834
-79.8276,-3.1832
-79.8276,-3.1823
-79.8276,-3.1822
-79.8276,-3.1822
-79.8276,-3.1819
-79.8277,-3.1819
-79.8277,-3.1819
-79.8276,-3.1814
-79.8276,-3.1813
-79.8276,-3.1808
-79.8276,-3.1804
-79.8276,-3.1803
-79.8276,-3.1803
-79.8275,-3.1793
-79.8275,-3.1788
-79.8279,-3.1787
-79.8283,-3.1785
-79.8287,-3.1782
-79.8288,-3.1778
-79.8289,-3.1774
-79.8290,-3.1768
-79.8291,-3.1763
-79.8291,-3.1752
-79.8290,-3.1747
-79.8288,-3.1741
-79.8285,-3.1736
-79.8283,-3.1731
-79.8282,-3.1726
-79.8281,-3.1722
-79.8280,-3.1720
-79.8279,-3.1715
-79.8279,-3.1709
-79.8279,-3.1709
-79.8282,-3.1708
-79.8285,-3.1705
-79.8285,-3.1704
-79.8286,-3.1702
-79.8287,-3.1701
-79.8286,-3.1700
-79.8286,-3.1700
-79.8283,-3.1687
-79.8284,-3.1683
-79.8284,-3.1683
-79.8284,-3.1682
-79.8284,-3.1680
-79.8284,-3.1679
-79.8284,-3.1674
-79.8284,-3.1672
-79.8285,-3.1670
-79.8287,-3.1666
-79.8289,-3.1663
-79.8290,-3.1658
-79.8291,-3.1654
-79.8293,-3.1648
-79.8294,-3.1640
-79.8290,-3.1631
-79.8288,-3.1622
-79.8285,-3.1614
-79.8284,-3.1609
-79.8284,-3.1605
-79.8237,-3.1620
-79.8230,-3.1611
-79.8228,-3.1609
-79.8225,-3.1607
-79.8208,-3.1600
-79.8199,-3.1597
-79.8194,-3.1596
-79.8190,-3.1595
-79.8186,-3.1593
-79.8182,-3.1589
-79.8179,-3.1585
-79.8178,-3.1580
-79.8176,-3.1571
-79.8175,-3.1567
-79.8170,-3.1562
-79.8166,-3.1560
-79.8164,-3.1559
-79.8154,-3.1554
-79.8152,-3.1554
-79.8154,-3.1568
-79.8153,-3.1576
-79.8153,-3.1581
-79.8153,-3.1589
-79.8154,-3.1594
-79.8155,-3.1599
-79.8148,-3.1599
-79.8146,-3.1598
-79.8141,-3.1594
-79.8139,-3.1590
-79.8137,-3.1588
-79.8130,-3.1583
-79.8126,-3.1582
-79.8119,-3.1581
-79.8113,-3.1579
-79.8111,-3.1575
-79.8109,-3.1567
-79.8108,-3.1565
-79.8105,-3.1559
-79.8105,-3.1557
-79.8103,-3.1553
-79.8100,-3.1550
-79.8095,-3.1549
-79.8091,-3.1549
-79.8082,-3.1551
-79.8078,-3.1551
-79.8074,-3.1550
-79.8068,-3.1549
-79.8064,-3.1549
-79.8056,-3.1551
-79.8052,-3.1553
-79.8047,-3.1558
-79.8046,-3.1558
-79.8042,-3.1558
-79.8038,-3.1556
-79.8037,-3.1555
-79.8033,-3.1551
-79.8030,-3.1549
-79.8027,-3.1548
-79.8024,-3.1549
-79.8023,-3.1551
-79.8022,-3.1553
-79.8023,-3.1559
-79.8025,-3.1573
-79.8025,-3.1577
-79.8024,-3.1583
-79.8022,-3.1584
-79.8021,-3.1585
-79.8012,-3.1589
-79.8010,-3.1591
-79.8009,-3.1592
-79.8008,-3.1599
-79.8007,-3.1601
-79.8004,-3.1605
-79.8003,-3.1609
-79.8002,-3.1613
-79.7999,-3.1616
-79.7996,-3.1622
-79.7993,-3.1625
-79.7986,-3.1629
-79.7983,-3.1631
-79.7974,-3.1635
-79.7972,-3.1636
-79.7970,-3.1638
-79.7968,-3.1641
-79.7964,-3.1646
-79.7960,-3.1649
-79.7955,-3.1650
-79.7954,-3.1656
-79.7939,-3.1679
-79.7938,-3.1682
-79.7938,-3.1684
-79.7939,-3.1685
-79.7939,-3.1686
-79.7939,-3.1686
-79.7939,-3.1687
-79.7941,-3.1690
-79.7942,-3.1698
-79.7942,-3.1700
-79.7943,-3.1701
-79.7940,-3.1704
-79.7937,-3.1708
-79.7936,-3.1714
-79.7935,-3.1718
-79.7935,-3.1724
-79.7935,-3.1729
-79.7936,-3.1734
-79.7937,-3.1737
-79.7937,-3.1742
-79.7933,-3.1748
-79.7930,-3.1751
-79.7925,-3.1756
-79.7919,-3.1761
-79.7909,-3.1769
-79.7904,-3.1774
-79.7899,-3.1779
-79.7897,-3.1782
-79.7896,-3.1787
-79.7895,-3.1793
-79.7896,-3.1798
-79.7898,-3.1803
-79.7902,-3.1808
-79.7908,-3.1811
-79.7912,-3.1813
-79.7916,-3.1815
-79.7920,-3.1816
-79.7922,-3.1819
-79.7924,-3.1822
-79.7926,-3.1826
-79.7927,-3.1829
-79.7931,-3.1835
-79.7932,-3.1839
-79.7934,-3.1844
-79.7935,-3.1849
-79.7936,-3.1855
-79.7937,-3.1859
-79.7937,-3.1863
-79.7937,-3.1869
-79.7938,-3.1875
-79.7937,-3.1880
-79.7935,-3.1885
-79.7934,-3.1891
-79.7934,-3.1896
-79.7935,-3.1899
-79.7939,-3.1901
-79.7944,-3.1901
-79.7950,-3.1902
-79.7954,-3.1902
-79.7960,-3.1906
-79.7961,-3.1912
-79.7960,-3.1917
-79.7958,-3.1922
-79.7955,-3.1928
-79.7951,-3.1936
-79.7950,-3.1941
-79.7950,-3.1946
-79.7950,-3.1951
-79.7951,-3.1955
-79.7953,-3.1960
-79.7956,-3.1965
-79.7959,-3.1970
-79.7962,-3.1972
-79.7962,-3.1973
-79.7962,-3.1973
-79.7963,-3.1973
-79.7966,-3.1974
-79.7970,-3.1977
-79.7972,-3.1981
-79.7971,-3.1986
-79.7970,-3.1990
-79.7968,-3.1994
-79.7965,-3.1999
-79.7963,-3.2005
-79.7963,-3.2010
-79.7965,-3.2013
-79.7973,-3.2023
-79.7978,-3.2031
-79.7981,-3.2035
-79.7982,-3.2039
-79.7982,-3.2043
-79.7980,-3.2049
-79.7975,-3.2052
-79.7970,-3.2054
-79.7966,-3.2057
-79.7963,-3.2060
-79.7954,-3.2073
-79.7949,-3.2078
-79.7945,-3.2080
-79.7941,-3.2080
-79.7933,-3.2075
-79.7930,-3.2074
-79.7926,-3.2075
-79.7919,-3.2078
-79.7914,-3.2079
-79.7908,-3.2079
-79.7875,-3.2079
-79.7872,-3.2080
-79.7869,-3.2085
-79.7869,-3.2085
-79.7866,-3.2087
-79.7861,-3.2086
-79.7858,-3.2084
-79.7852,-3.2078
-79.7850,-3.2075
-79.7844,-3.2073
-79.7841,-3.2069
-79.7839,-3.2063
-79.7838,-3.2057
-79.7837,-3.2053
-79.7836,-3.2049
-79.7836,-3.2047
-79.7832,-3.2042
-79.7829,-3.2038
-79.7827,-3.2034
-79.7822,-3.2031
-79.7819,-3.2031
-79.7814,-3.2034
-79.7811,-3.2036
-79.7806,-3.2039
-79.7803,-3.2043
-79.7796,-3.2050
-79.7795,-3.2054
-79.7796,-3.2059
-79.7799,-3.2065
-79.7801,-3.2069
-79.7802,-3.2074
-79.7801,-3.2080
-79.7800,-3.2085
-79.7799,-3.2090
-79.7798,-3.2096
-79.7796,-3.2100
-79.7795,-3.2105
-79.7791,-3.2111
-79.7788,-3.2114
-79.7784,-3.2119
-79.7781,-3.2124
-79.7779,-3.2129
-79.7775,-3.2134
-79.7770,-3.2134
-79.7765,-3.2135
-79.7759,-3.2134
-79.7754,-3.2133
-79.7749,-3.2132
-79.7744,-3.2128
-79.7739,-3.2122
-79.7734,-3.2118
-79.7729,-3.2116
-79.7724,-3.2114
-79.7719,-3.2115
-79.7714,-3.2116
-79.7708,-3.2116
-79.7697,-3.2114
-79.7693,-3.2113
-79.7688,-3.2111
-79.7680,-3.2108
-79.7676,-3.2106
-79.7660,-3.2100
-79.7656,-3.2098
-79.7648,-3.2096
-79.7641,-3.2095
-79.7638,-3.2095
-79.7625,-3.2097
-79.7620,-3.2097
-79.7615,-3.2093
-79.7613,-3.2090
-79.7610,-3.2087
-79.7608,-3.2083
-79.7599,-3.2073
-79.7595,-3.2069
-79.7589,-3.2066
-79.7585,-3.2064
-79.7579,-3.2063
-79.7575,-3.2063
-79.7574,-3.2063
-79.7569,-3.2064
-79.7564,-3.2068
-79.7558,-3.2072
-79.7554,-3.2074
-79.7548,-3.2074
-79.7543,-3.2072
-79.7538,-3.2072
-79.7535,-3.2075
-79.7532,-3.2079
-79.7527,-3.2084
-79.7523,-3.2087
-79.7522,-3.2086
-79.7521,-3.2086
-79.7521,-3.2086
-79.7520,-3.2086
-79.7520,-3.2086
-79.7519,-3.2086
-79.7518,-3.2086
-79.7517,-3.2086
-79.7516,-3.2085
-79.7515,-3.2084
-79.7513,-3.2083
-79.7511,-3.2079
-79.7510,-3.2078
-79.7508,-3.2074
-79.7507,-3.2073
-79.7505,-3.2072
-79.7495,-3.2070
-79.7491,-3.2070
-79.7486,-3.2072
-79.7482,-3.2074
-79.7477,-3.2076
-79.7475,-3.2075
-79.7470,-3.2069
-79.7467,-3.2064
-79.7462,-3.2062
-79.7458,-3.2062
-79.7452,-3.2065
-79.7449,-3.2067
-79.7445,-3.2068
-79.7442,-3.2072
-79.7438,-3.2077
-79.7434,-3.2087
-79.7433,-3.2090
-79.7429,-3.2096
-79.7427,-3.2098
-79.7424,-3.2102
-79.7421,-3.2104
-79.7415,-3.2107
-79.7412,-3.2108
-79.7407,-3.2107
-79.7404,-3.2104
-79.7402,-3.2101
-79.7398,-3.2094
-79.7394,-3.2086
-79.7390,-3.2082
-79.7385,-3.2079
-79.7383,-3.2076
-79.7377,-3.2070
-79.7373,-3.2066
-79.7367,-3.2062
-79.7365,-3.2061
-79.7356,-3.2056
-79.7345,-3.2049
-79.7339,-3.2046
-79.7334,-3.2044
-79.7330,-3.2044
-79.7325,-3.2044
-79.7310,-3.2043
-79.7305,-3.2043
-79.7300,-3.2044
-79.7295,-3.2044
-79.7290,-3.2044
-79.7280,-3.2045
-79.7275,-3.2044
-79.7263,-3.2041
-79.7255,-3.2040
-79.7247,-3.2040
-79.7241,-3.2041
-79.7237,-3.2043
-79.7232,-3.2045
-79.7231,-3.2045
-79.7227,-3.2044
-79.7224,-3.2043
-79.7220,-3.2041
-79.7217,-3.2039
-79.7215,-3.2038
-79.7213,-3.2038
-79.7211,-3.2038
-79.7209,-3.2037
-79.7208,-3.2037
-79.7203,-3.2038
-79.7201,-3.2038
-79.7196,-3.2037
-79.7192,-3.2036
-79.7187,-3.2035
-79.7182,-3.2034
-79.7178,-3.2031
-79.7173,-3.2028
-79.7168,-3.2027
-79.7163,-3.2025
-79.7158,-3.2025
-79.7156,-3.2025
-79.7142,-3.2023
-79.7137,-3.2022
-79.7127,-3.2019
-79.7117,-3.2017
-79.7114,-3.2017
-79.7107,-3.2017
-79.7103,-3.2013
-79.7101,-3.2010
-79.7099,-3.2008
-79.7096,-3.2007
-79.7090,-3.2005
-79.7083,-3.2003
-79.7080,-3.2001
-79.7077,-3.1999
-79.7074,-3.1999
-79.7070,-3.2000
-79.7067,-3.1999
-79.7064,-3.1998
-79.7059,-3.1996
-79.7055,-3.1995
-79.7053,-3.1995
-79.7051,-3.1995
-79.7048,-3.1996
-79.7046,-3.1998
-79.7045,-3.1999
-79.7043,-3.2001
-79.7040,-3.2004
-79.7039,-3.2005
-79.7039,-3.2006
-79.7039,-3.2008
-79.7037,-3.2011
-79.7032,-3.2013
-79.7027,-3.2014
-79.7023,-3.2013
-79.7019,-3.2014
-79.7015,-3.2015
-79.7010,-3.2015
-79.7007,-3.2016
-79.7005,-3.2019
-79.7002,-3.2023
-79.6999,-3.2025
-79.6995,-3.2028
-79.6990,-3.2030
-79.6989,-3.2031
-79.6984,-3.2033
-79.6976,-3.2033
-79.6973,-3.2032
-79.6969,-3.2033
-79.6965,-3.2034
-79.6959,-3.2034
-79.6953,-3.2033
-79.6948,-3.2032
-79.6944,-3.2032
-79.6938,-3.2027
-79.6930,-3.2021
-79.6926,-3.2016
-79.6921,-3.2009
-79.6917,-3.2005
-79.6913,-3.2001
-79.6910,-3.1996
-79.6906,-3.1993
-79.6901,-3.1990
-79.6888,-3.1987
-79.6883,-3.1986
-79.6880,-3.1986
-79.6877,-3.1985
-79.6871,-3.1985
-79.6866,-3.1983
-79.6861,-3.1981
-79.6855,-3.1978
-79.6849,-3.1974
-79.6842,-3.1970
-79.6839,-3.1967
-79.6832,-3.1960
-79.6828,-3.1955
-79.6825,-3.1951
-79.6821,-3.1947
-79.6819,-3.1946
-79.6819,-3.1946
-79.6814,-3.1945
-79.6811,-3.1943
-79.6810,-3.1943
-79.6801,-3.1940
-79.6795,-3.1939
-79.6785,-3.1938
-79.6780,-3.1937
-79.6775,-3.1934
-79.6769,-3.1928
-79.6764,-3.1927
-79.6759,-3.1928
-79.6755,-3.1929
-79.6747,-3.1934
-79.6744,-3.1937
-79.6740,-3.1939
-79.6735,-3.1940
-79.6725,-3.1941
-79.6719,-3.1942
-79.6715,-3.1941
-79.6712,-3.1938
-79.6704,-3.1929
-79.6701,-3.1926
-79.6697,-3.1923
-79.6673,-3.1904
-79.6669,-3.1902
-79.6665,-3.1901
-79.6660,-3.1900
-79.6655,-3.1900
-79.6650,-3.1899
-79.6646,-3.1897
-79.6639,-3.1889
-79.6636,-3.1887
-79.6631,-3.1884
-79.6616,-3.1874
-79.6608,-3.1868
-79.6604,-3.1865
-79.6603,-3.1863
-79.6597,-3.1856
-79.6594,-3.1853
-79.6589,-3.1847
-79.6587,-3.1846
-79.6587,-3.1846
-79.6586,-3.1845
-79.6586,-3.1845
-79.6586,-3.1845
